unidade;servicos;mes_ano;total
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2024-07;3
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2024-08;2
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2024-09;4
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2024-10;4
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2024-11;2
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2024-12;3
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2025-01;2
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2025-02;2
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2025-03;3
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2025-04;6
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2025-05;1
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2025-07;1
ACAILANDIA;DEVOLUÇÃO DE CRÉDITO;2025-08;1
ACAILANDIA;DOC JUDICIAIS E PROCON;2025-05;1
ACAILANDIA;ENDEREÇO ALTERNATIVO;2025-09;1
ACAILANDIA;ENTREGA ALTERNATIVA;2024-11;1
ACAILANDIA;ENTREGA ALTERNATIVA;2024-12;1
ACAILANDIA;ENTREGA ALTERNATIVA;2025-06;1
ACAILANDIA;ENTREGA ALTERNATIVA;2025-07;1
ACAILANDIA;ENTREGA DE MEDIDOR;2023-04;1
ACAILANDIA;ENTREGA DE MEDIDOR;2024-01;1
ACAILANDIA;ENTREGA DE MEDIDOR;2025-04;3
ACAILANDIA;ENTREGA DE MEDIDOR;2025-09;1
ACAILANDIA;ESCREVA PARA O PRESIDENTE;2025-05;1
ACAILANDIA;ETC.;2024-10;1
ACAILANDIA;ETC.;2024-11;1
ACAILANDIA;ETC.;2024-12;3
ACAILANDIA;ETC.;2025-01;1
ACAILANDIA;ETC.;2025-02;1
ACAILANDIA;ETC.;2025-03;1
ACAILANDIA;ETC.;2025-04;7
ACAILANDIA;ETC.;2025-07;1
ACAILANDIA;FALTA DE ENERGIA;2023-01;1
ACAILANDIA;FALTA DE ENERGIA;2023-03;5
ACAILANDIA;FALTA DE ENERGIA;2023-04;1
ACAILANDIA;FALTA DE ENERGIA;2023-05;5
ACAILANDIA;FALTA DE ENERGIA;2023-06;1
ACAILANDIA;FALTA DE ENERGIA;2024-01;1
ACAILANDIA;FALTA DE ENERGIA;2024-08;1
ACAILANDIA;FALTA DE ENERGIA;2024-12;1
ACAILANDIA;FALTA DE ENERGIA;2025-01;1
ACAILANDIA;FALTA DE ENERGIA;2025-03;1
ACAILANDIA;FALTA DE ENERGIA;2025-05;2
ACAILANDIA;FALTA DE ENERGIA;2025-07;3
ACAILANDIA;FALTA DE ENERGIA;2025-10;1
ACAILANDIA;FATURA POR E-MAIL;2023-01;126
ACAILANDIA;FATURA POR E-MAIL;2023-02;63
ACAILANDIA;FATURA POR E-MAIL;2023-03;183
ACAILANDIA;FATURA POR E-MAIL;2023-04;55
ACAILANDIA;FATURA POR E-MAIL;2023-05;219
ACAILANDIA;FATURA POR E-MAIL;2023-06;122
ACAILANDIA;FATURA POR E-MAIL;2023-07;103
ACAILANDIA;FATURA POR E-MAIL;2023-08;109
ACAILANDIA;FATURA POR E-MAIL;2023-09;115
ACAILANDIA;FATURA POR E-MAIL;2023-10;235
ACAILANDIA;FATURA POR E-MAIL;2023-11;183
ACAILANDIA;FATURA POR E-MAIL;2023-12;263
ACAILANDIA;FATURA POR E-MAIL;2024-01;107
ACAILANDIA;FATURA POR E-MAIL;2024-02;64
ACAILANDIA;FATURA POR E-MAIL;2024-03;15
ACAILANDIA;FATURA POR E-MAIL;2024-04;20
ACAILANDIA;FATURA POR E-MAIL;2024-05;26
ACAILANDIA;FATURA POR E-MAIL;2024-06;26
ACAILANDIA;FATURA POR E-MAIL;2024-07;28
ACAILANDIA;FATURA POR E-MAIL;2024-08;20
ACAILANDIA;FATURA POR E-MAIL;2024-09;23
ACAILANDIA;FATURA POR E-MAIL;2024-10;13
ACAILANDIA;FATURA POR E-MAIL;2024-11;15
ACAILANDIA;FATURA POR E-MAIL;2024-12;8
ACAILANDIA;FATURA POR E-MAIL;2025-01;16
ACAILANDIA;FATURA POR E-MAIL;2025-02;1
ACAILANDIA;FATURA POR E-MAIL;2025-03;21
ACAILANDIA;FATURA POR E-MAIL;2025-04;10
ACAILANDIA;FATURA POR E-MAIL;2025-05;10
ACAILANDIA;FATURA POR E-MAIL;2025-06;18
ACAILANDIA;FATURA POR E-MAIL;2025-07;9
ACAILANDIA;FATURA POR E-MAIL;2025-08;17
ACAILANDIA;FATURA POR E-MAIL;2025-09;41
ACAILANDIA;FATURA POR E-MAIL;2025-10;21
ACAILANDIA;FISCALIZAÇÃO DE SERVIÇOS;2023-09;1
ACAILANDIA;FISCALIZAÇÃO DE SERVIÇOS;2024-11;1
ACAILANDIA;FISCALIZAÇÃO DE SERVIÇOS;2024-12;1
ACAILANDIA;FISCALIZAÇÃO DE SERVIÇOS;2025-02;1
ACAILANDIA;FISCALIZAÇÃO DE SERVIÇOS;2025-04;1
ACAILANDIA;FISCALIZAÇÃO DE SERVIÇOS;2025-07;1
ACAILANDIA;FISCALIZAÇÃO DE SERVIÇOS;2025-10;1
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2023-03;1
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2023-04;1
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2023-05;1
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2023-10;2
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-01;1
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-02;2
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-03;2
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-04;1
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-05;5
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-06;2
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-07;8
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-08;3
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-09;5
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-10;3
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-11;3
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-12;2
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-01;5
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-03;3
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-04;2
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-05;4
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-06;3
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-07;2
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-08;1
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-09;2
ACAILANDIA;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-10;3
ACAILANDIA;GERACAO DISTRIBUIDA;2025-03;1
ACAILANDIA;GERACAO DISTRIBUIDA;2025-05;1
ACAILANDIA;GERACAO DISTRIBUIDA;2025-06;1
ACAILANDIA;GERACAO DISTRIBUIDA;2025-09;1
ACAILANDIA;INFORMAÇÃO SOBRE FALTA DE ENERGIA;2025-02;1
ACAILANDIA;INFORMAÇÃO SOBRE FALTA DE ENERGIA;2025-04;1
ACAILANDIA;INFORMAÇÃO SOBRE FALTA DE ENERGIA;2025-06;1
ACAILANDIA;INFORMAÇÃO SOBRE FALTA DE ENERGIA;2025-09;3
ACAILANDIA;INFORMAÇÃO SOBRE ICMS;2023-11;3
ACAILANDIA;INFORMAÇÃO SOBRE ICMS;2024-04;1
ACAILANDIA;INFORMAÇÃO SOBRE ICMS;2024-07;1
ACAILANDIA;INFORMAÇÃO SOBRE ICMS;2025-01;1
ACAILANDIA;INFORMAÇÃO SOBRE ICMS;2025-05;1
ACAILANDIA;INFORMAÇÃO SOBRE ICMS;2025-06;5
ACAILANDIA;INFORMAÇÃO SOBRE ICMS;2025-08;2
ACAILANDIA;INFORMAÇÃO SOBRE ICMS;2025-09;2
ACAILANDIA;INFORMAÇÃO SOBRE ICMS;2025-10;1
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2023-10;1
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2023-11;2
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2023-12;1
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2024-02;1
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2024-07;1
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2024-11;4
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2024-12;3
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2025-01;2
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2025-03;2
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2025-05;2
ACAILANDIA;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2025-07;1
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2023-04;1
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2023-07;3
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2023-08;4
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2023-10;1
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-01;1
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-02;1
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-04;1
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-05;1
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-06;3
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-07;11
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-08;6
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-09;7
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-10;4
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-11;11
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2024-12;5
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2025-01;5
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2025-02;2
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2025-03;2
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2025-04;1
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2025-05;2
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2025-06;5
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2025-07;2
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2025-08;1
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2025-09;22
ACAILANDIA;INFORMAÇÃO SOBRE LEITURA;2025-10;3
ACAILANDIA;INFORMAÇÃO SOBRE LIGAÇÃO NOVA;2025-01;1
ACAILANDIA;INFORMAÇÃO SOBRE LIGAÇÃO NOVA;2025-02;8
ACAILANDIA;INFORMAÇÃO SOBRE LIGAÇÃO NOVA;2025-03;3
ACAILANDIA;INFORMAÇÃO SOBRE LIGAÇÃO NOVA;2025-05;1
ACAILANDIA;INFORMAÇÃO SOBRE LIGAÇÃO NOVA;2025-06;1
ACAILANDIA;INFORMAÇÃO SOBRE LIGAÇÃO NOVA;2025-07;1
ACAILANDIA;INFORMAÇÃO SOBRE LIGAÇÃO NOVA;2025-08;3
ACAILANDIA;INFORMAÇÃO SOBRE LIGAÇÃO NOVA;2025-09;2
ACAILANDIA;INFORMAÇÃO SOBRE PARCELAMENTO;2025-02;1
ACAILANDIA;INFORMAÇÃO SOBRE PARCELAMENTO;2025-03;3
ACAILANDIA;INFORMAÇÃO SOBRE PARCELAMENTO;2025-05;3
ACAILANDIA;INFORMAÇÃO SOBRE PARCELAMENTO;2025-06;2
ACAILANDIA;INFORMAÇÃO SOBRE PARCELAMENTO;2025-07;2
ACAILANDIA;INFORMAÇÃO SOBRE PARCELAMENTO;2025-09;1
ACAILANDIA;INFORMAÇÃO SOBRE PARCELAMENTO;2025-10;2
ACAILANDIA;INFORMAÇÃO SOBRE TROCA DE TITULARIDADE;2025-02;18
ACAILANDIA;INFORMAÇÃO SOBRE TROCA DE TITULARIDADE;2025-03;6
ACAILANDIA;INFORMAÇÃO SOBRE TROCA DE TITULARIDADE;2025-04;3
ACAILANDIA;INFORMAÇÃO SOBRE TROCA DE TITULARIDADE;2025-05;2
ACAILANDIA;INFORMAÇÃO SOBRE TROCA DE TITULARIDADE;2025-06;5
ACAILANDIA;INFORMAÇÃO SOBRE TROCA DE TITULARIDADE;2025-07;1
ACAILANDIA;INFORMAÇÃO SOBRE TROCA DE TITULARIDADE;2025-08;3
ACAILANDIA;INFORMAÇÃO SOBRE TROCA DE TITULARIDADE;2025-09;24
ACAILANDIA;INFORMAÇÃO SOBRE TROCA DE TITULARIDADE;2025-10;4
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2023-01;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2023-04;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2023-10;2
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2023-11;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-01;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-02;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-03;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-05;2
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-06;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-07;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-08;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-09;2
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-10;8
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-11;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2024-12;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2025-01;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2025-02;2
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2025-04;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2025-05;4
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2025-06;3
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2025-07;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2025-08;2
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2025-09;2
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2025-10;1
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-01;516
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-02;319
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-03;604
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-04;536
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-05;531
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-06;262
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-07;130
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-08;211
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-09;364
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-10;312
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-11;234
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2023-12;118
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-01;191
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-02;146
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-03;208
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-04;267
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-05;262
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-06;227
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-07;257
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-08;325
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-09;294
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-10;293
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-11;332
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2024-12;198
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2025-01;234
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2025-02;217
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2025-03;342
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2025-04;386
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2025-05;559
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2025-06;599
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2025-07;699
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2025-08;533
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2025-09;320
ACAILANDIA;INFORMAÇÕES SOBRE DÉBITOS;2025-10;363
ACAILANDIA;INFORMAÇÕES SOBRE PRAZOS;2025-03;4
ACAILANDIA;INFORMAÇÕES SOBRE PRAZOS;2025-04;2
ACAILANDIA;INFORMAÇÕES SOBRE PRAZOS;2025-05;1
ACAILANDIA;INFORMAÇÕES SOBRE PRAZOS;2025-06;1
ACAILANDIA;INFORMAÇÕES SOBRE PRAZOS;2025-09;1
ACAILANDIA;LIGAÇÃO NOVA;2023-01;203
ACAILANDIA;LIGAÇÃO NOVA;2023-02;126
ACAILANDIA;LIGAÇÃO NOVA;2023-03;180
ACAILANDIA;LIGAÇÃO NOVA;2023-04;108
ACAILANDIA;LIGAÇÃO NOVA;2023-05;176
ACAILANDIA;LIGAÇÃO NOVA;2023-06;178
ACAILANDIA;LIGAÇÃO NOVA;2023-07;153
ACAILANDIA;LIGAÇÃO NOVA;2023-08;150
ACAILANDIA;LIGAÇÃO NOVA;2023-09;158
ACAILANDIA;LIGAÇÃO NOVA;2023-10;143
ACAILANDIA;LIGAÇÃO NOVA;2023-11;155
ACAILANDIA;LIGAÇÃO NOVA;2023-12;122
ACAILANDIA;LIGAÇÃO NOVA;2024-01;168
ACAILANDIA;LIGAÇÃO NOVA;2024-02;131
ACAILANDIA;LIGAÇÃO NOVA;2024-03;103
ACAILANDIA;LIGAÇÃO NOVA;2024-04;113
ACAILANDIA;LIGAÇÃO NOVA;2024-05;157
ACAILANDIA;LIGAÇÃO NOVA;2024-06;142
ACAILANDIA;LIGAÇÃO NOVA;2024-07;188
ACAILANDIA;LIGAÇÃO NOVA;2024-08;152
ACAILANDIA;LIGAÇÃO NOVA;2024-09;169
ACAILANDIA;LIGAÇÃO NOVA;2024-10;190
ACAILANDIA;LIGAÇÃO NOVA;2024-11;188
ACAILANDIA;LIGAÇÃO NOVA;2024-12;156
ACAILANDIA;LIGAÇÃO NOVA;2025-01;173
ACAILANDIA;LIGAÇÃO NOVA;2025-02;117
ACAILANDIA;LIGAÇÃO NOVA;2025-03;93
ACAILANDIA;LIGAÇÃO NOVA;2025-04;106
ACAILANDIA;LIGAÇÃO NOVA;2025-05;102
ACAILANDIA;LIGAÇÃO NOVA;2025-06;90
ACAILANDIA;LIGAÇÃO NOVA;2025-07;113
ACAILANDIA;LIGAÇÃO NOVA;2025-08;97
ACAILANDIA;LIGAÇÃO NOVA;2025-09;151
ACAILANDIA;LIGAÇÃO NOVA;2025-10;93
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2023-05;1
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2023-06;1
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2023-07;1
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2023-09;2
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2023-10;2
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2024-01;2
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2024-06;1
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2024-07;1
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2024-09;2
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2024-12;1
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2025-01;1
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2025-02;10
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2025-03;8
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2025-04;2
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2025-05;4
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2025-06;1
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2025-07;5
ACAILANDIA;LIGAÇÃO PROVISÓRIA;2025-09;1
ACAILANDIA;LOCAL DE PAGAMENTO;2025-02;1
ACAILANDIA;LOCAL DE PAGAMENTO;2025-06;1
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-01;25
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-02;9
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-03;24
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-04;13
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-05;14
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-06;17
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-07;12
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-08;14
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-09;14
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-10;22
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-11;16
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2023-12;12
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-01;17
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-02;14
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-03;22
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-04;16
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-05;18
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-06;19
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-07;24
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-08;13
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-09;24
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-10;22
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-11;24
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2024-12;18
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2025-01;22
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2025-02;18
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2025-03;13
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2025-04;13
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2025-05;11
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2025-06;13
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2025-07;16
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2025-08;16
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2025-09;18
ACAILANDIA;MUDANÇA DE MEDIDOR DE LOCAL;2025-10;6
ACAILANDIA;MUDANÇA DE VENCIMENTO;2023-07;1
ACAILANDIA;MUDANÇA DE VENCIMENTO;2024-01;1
ACAILANDIA;MUDANÇA DE VENCIMENTO;2025-01;1
ACAILANDIA;MUDANÇA DE VENCIMENTO;2025-02;2
ACAILANDIA;MUDANÇA DE VENCIMENTO;2025-04;2
ACAILANDIA;MUDANÇA DE VENCIMENTO;2025-06;1
ACAILANDIA;MUDANÇA DE VENCIMENTO;2025-07;2
ACAILANDIA;MUDANÇA DE VENCIMENTO;2025-08;1
ACAILANDIA;NIVEL DE TENSÃO;2023-01;2
ACAILANDIA;NIVEL DE TENSÃO;2023-03;4
ACAILANDIA;NIVEL DE TENSÃO;2023-04;2
ACAILANDIA;NIVEL DE TENSÃO;2023-05;3
ACAILANDIA;NIVEL DE TENSÃO;2023-06;1
ACAILANDIA;NIVEL DE TENSÃO;2023-07;2
ACAILANDIA;NIVEL DE TENSÃO;2023-09;1
ACAILANDIA;NIVEL DE TENSÃO;2023-10;2
ACAILANDIA;NIVEL DE TENSÃO;2023-11;3
ACAILANDIA;NIVEL DE TENSÃO;2023-12;2
ACAILANDIA;NIVEL DE TENSÃO;2024-01;3
ACAILANDIA;NIVEL DE TENSÃO;2024-02;1
ACAILANDIA;NIVEL DE TENSÃO;2024-03;2
ACAILANDIA;NIVEL DE TENSÃO;2024-04;2
ACAILANDIA;NIVEL DE TENSÃO;2024-06;1
ACAILANDIA;NIVEL DE TENSÃO;2024-07;2
ACAILANDIA;NIVEL DE TENSÃO;2024-08;4
ACAILANDIA;NIVEL DE TENSÃO;2024-09;11
ACAILANDIA;NIVEL DE TENSÃO;2024-10;3
ACAILANDIA;NIVEL DE TENSÃO;2024-12;4
ACAILANDIA;NIVEL DE TENSÃO;2025-01;11
ACAILANDIA;NIVEL DE TENSÃO;2025-02;1
ACAILANDIA;NIVEL DE TENSÃO;2025-03;1
ACAILANDIA;NIVEL DE TENSÃO;2025-04;4
ACAILANDIA;NIVEL DE TENSÃO;2025-05;3
ACAILANDIA;NIVEL DE TENSÃO;2025-06;4
ACAILANDIA;NIVEL DE TENSÃO;2025-07;3
ACAILANDIA;NIVEL DE TENSÃO;2025-08;2
ACAILANDIA;NIVEL DE TENSÃO;2025-09;7
ACAILANDIA;NIVEL DE TENSÃO;2025-10;5
ACAILANDIA;OUTRAS INF. AO CLIENTE;2023-02;1
ACAILANDIA;OUTRAS INF. AO CLIENTE;2023-03;2
ACAILANDIA;OUTRAS INF. AO CLIENTE;2023-05;2
ACAILANDIA;OUTRAS INF. AO CLIENTE;2023-06;1
ACAILANDIA;OUTRAS INF. AO CLIENTE;2023-07;3
ACAILANDIA;OUTRAS INF. AO CLIENTE;2023-08;10
